12951,13112,13183,13262,13258,13329,13407,12965,13576,13682,13771,13848,13901,13977,13995,14049,14168,14245,14327,14404,14479,14552,14614,14445,14759,14843,14895,14962,15038,15115,15159,15239,15304,15367,14481,15485,15527,15531,15594,15712,15769,15832,15878,15925,15994,16046,16086,16131,16178,16196,16232,16290,16392,16445,16497,16553,16616,16672,16693,16747,16781,16798,16816,16903,16989,17037,17080,17130,17165,17203,17262,17326,17375,17410,17454,17509,17556,17602,17645,17683,17717,17757,17804,17833,17846,17903,17986,18031,18043,18037,18151,18204,18248,18272,18314,18342,18354,18413,18463,18506
12955,13114,13188,13266,13251,13333,13410,12693,13582,13679,13776,13839,13893,13983,13994,14052,14172,14243,14331,14396,14477,14545,14618,14688,14762,14845,14900,14926,15042,15108,15167,15230,15308,15368,14210,15486,15531,15526,15586,15705,15772,15837,15880,15930,15984,16049,16087,16137,16183,16201,16226,16286,16393,16450,16502,16557,16618,16664,16697,16740,16781,16803,16817,16899,16988,17039,17084,17132,17158,17205,17266,17319,17380,17415,17459,17501,17565,17600,17648,17687,17720,17761,17795,17824,17840,17904,17981,18022,18046,18040,18156,18210,18254,18279,18313,18346,18358,18415,18466,18499
12963,13106,13192,13268,13257,13326,13401,12419,13587,13684,13779,13829,13899,13987,13988,14042,14164,14247,14323,14401,14476,14551,14621,14690,14767,14837,14892,14972,15042,15113,15170,15236,15313,15370,13940,15483,15524,15528,15602,15708,15777,15833,15772,15922,15988,16046,16088,16141,16175,16189,16230,16288,16392,16444,16505,16559,16621,16665,16689,16747,16784,16805,16809,16904,16986,17030,17081,17125,17162,17209,17269,17323,17370,17405,17452,17506,17555,17600,17640,17681,17727,17752,17798,17816,17859,17897,17984,18029,18038,18042,18159,18214,18244,18277,18304,18338,18362,18408,18466,18502
12959,13112,13196,13261,13259,13333,13409,12126,13589,13698,13782,13833,13903,13987,14004,14047,14169,14241,14327,14394,14480,14556,14622,14685,14760,14840,14897,14962,15035,15105,15172,15241,15307,15367,15430,15487,15529,15530,15596,15716,15779,15837,15872,15928,15994,16048,16090,16135,16179,16189,16230,16211,16394,16449,16501,16552,16624,16668,16694,16739,16786,16797,16813,16906,16987,17034,17077,17124,17153,17201,17266,17326,17377,17413,17454,17510,17561,17604,17645,17693,17730,17756,17806,17807,17851,17902,17987,18020,18042,18043,18153,18207,18248,18270,18307,18344,18353,18413,18458,18506
12961,13111,13194,13265,13260,13337,13414,11906,13590,13701,13779,13823,13897,13982,13998,14050,14162,14246,14320,14400,14484,14556,14622,14691,14765,14831,14890,14966,15040,15111,15166,15243,15308,15373,15434,15490,15533,15533,15600,15704,15779,15842,15875,15931,15997,16049,16080,16137,16178,16190,16231,16317,16386,16450,16505,16558,16627,16662,16696,16746,16782,16803,16819,16908,16979,17039,17081,17128,17160,17206,17257,17316,17370,17413,17448,17501,17564,17607,17641,17683,17721,17759,17798,17802,17869,17907,17989,18027,18046,18041,18158,18209,18240,18274,18308,18344,18359,18415,18461,18498
12959,13115,13187,13270,13253,13325,13418,11636,13593,13693,13783,13827,13899,13985,13999,14054,14168,14248,14324,14397,14480,14553,14623,14695,14763,14837,14892,14968,15033,15110,15169,15246,15302,15363,15426,15491,15525,15526,15598,15709,15770,15843,15879,15934,15991,16042,16087,16133,16176,16190,16235,16319,16393,16452,16498,16561,16617,16665,16689,16745,16786,16794,16817,16891,16984,17031,17074,17131,17152,17203,17262,17324,17380,17404,17453,17508,17554,17598,17646,17698,17724,17750,17806,17791,17861,17900,17987,18029,18050,18046,18150,18214,18244,18279,18310,18335,18356,18408,18467,18503
12960,13110,13197,13261,13245,13329,13411,11364,13586,13690,13788,13831,13902,13989,13993,14056,13929,14242,14320,14401,14483,14555,14621,14686,14756,14829,14895,14963,15037,15108,15163,15242,15307,15369,15433,15483,15529,15531,15602,15711,15775,15846,15874,15936,15995,16048,16079,16137,16180,16184,16238,16322,16393,16455,16501,16559,16623,16669,16694,16747,16776,16800,16821,16672,16987,17034,17077,17136,17156,17207,17266,17327,17372,17409,17458,17500,17561,17604,17649,17698,17716,17756,17796,17802,17860,17893,17984,18022,18043,18036,18158,18207,18241,18278,18306,18341,18359,18413,18467,18498
12967,13115,13189,13267,13250,13333,13416,13491,13591,13693,13782,13824,13904,13983,13999,14057,14168,14247,14323,14401,14475,14557,14623,14691,14772,14836,14887,14967,15038,15107,15157,15246,15310,15368,15432,15487,15534,15523,15596,15717,15778,15846,15880,15931,15997,16052,16085,16131,16173,16175,16228,16327,16396,16449,16507,16563,16628,16660,16687,16750,16786,16804,16822,16400,16989,17029,17085,17125,17161,17209,17270,17318,17377,17414,17458,17503,17561,17606,17651,17701,17723,17757,17800,17792,17883,17898,17988,18026,18046,18042,18152,18212,18245,18278,18300,18333,18357,18412,18462,18505
12963,13109,13195,13263,13247,13337,13420,13495,13597,13701,13786,13820,13900,13731,13992,14048,14168,14250,14326,14403,14480,14550,14614,14695,14765,14840,14892,14968,15043,15111,15165,15238,15307,15372,15425,15492,15537,15526,15603,15708,15785,15847,15884,15934,15994,16045,16090,16136,16177,16181,16234,16327,16398,16451,16498,16557,16632,16664,16702,16741,16786,16806,16812,16128,16990,17034,17079,17124,17164,17207,17262,17325,17370,17416,17452,17507,17555,17596,17650,17699,17729,17754,17792,17799,17878,17903,17991,18020,17943,18048,18156,18207,18239,18276,18307,18340,18358,18416,18465,18498
12956,13110,13196,13268,13252,13340,13414,13490,13592,13704,13780,13825,13902,13984,13848,13830,14162,14253,14319,14395,14480,14555,14620,14697,14769,14831,14897,14960,15038,15105,15170,15242,15311,15374,15431,15484,15530,15531,15606,15701,15788,15851,15875,15938,15996,16047,16079,16140,16171,16185,16240,16329,16399,16455,16507,16561,16623,16665,16694,16745,16785,16804,16817,15854,16980,17028,17083,17127,17156,17210,17268,17327,17375,17417,17455,17512,17561,17610,17652,17701,17719,17757,17799,17796,17880,17906,17988,18022,17673,18038,18149,18199,18243,18281,18307,18342,18355,18413,18468,18503
12961,13113,13192,13272,13244,13347,13418,13498,13596,13712,13783,13830,13907,13987,14001,14053,14167,14245,14324,14400,14473,14549,14620,14689,14760,14828,14887,14965,15040,15109,15172,14949,15313,15370,15434,15487,15535,15535,15604,15712,15787,15842,15881,15929,15999,16053,16087,16132,16177,16180,16246,16322,16396,16446,16505,16563,16627,16661,16698,16737,16777,16798,16820,15582,16985,17029,17084,17119,17158,17203,17270,17328,17382,17409,17446,17514,17560,17609,17654,17707,17723,17758,17791,17791,17881,17897,17992,18015,17454,18041,18141,18204,18247,18272,18306,18339,18359,18414,18470,18507
12964,13106,13187,13269,13249,13341,13422,13500,13590,13703,13786,13833,13899,13978,13993,14057,14170,14243,14321,14391,14478,14554,14623,14694,14765,14833,14891,14969,15048,15104,15166,14679,15023,15371,15426,15486,15538,15541,15612,15713,15782,15848,15884,15935,15992,16043,16078,16137,16177,16183,16250,16327,16389,16449,16507,16565,16631,16663,16699,16743,16782,16802,16811,15365,16985,17034,17085,17124,17162,17207,17263,17330,17375,17413,17454,17509,17563,17602,17657,17700,17717,17637,17795,17794,17885,17903,17992,18023,17287,18042,18155,18209,18245,18282,18310,18340,18363,18414,18461,18510
12956,13106,13192,13268,13253,13346,13418,13498,13594,13708,13789,13829,13903,13984,13746,14050,14174,14246,14325,14396,14480,14559,14615,14685,14756,14835,14894,14961,15041,15107,15169,14408,15306,15364,15430,15484,15531,15532,15614,15715,15787,15840,15876,15928,15996,16049,16085,16130,16169,16175,16256,16331,16398,16446,16500,16562,16624,16658,16696,16741,16774,16795,16820,16901,16987,17036,17080,17127,17155,17211,17267,17325,17379,17416,17458,17512,17553,17604,17658,17702,17721,17366,17793,17799,17890,17920,17983,18021,17015,18038,18151,18202,18248,18271,18304,18345,18363,18417,18465,18512
12964,13111,13185,13271,13255,13347,13421,13500,13597,13695,13781,13820,13906,13976,14000,14045,14169,14238,14328,14401,14472,14559,14622,14691,14763,14827,14888,14966,15039,15111,15171,14135,15309,15365,15433,15486,15536,15537,15607,15703,15780,15845,15883,15935,15999,16053,16084,16135,16174,16181,16260,16323,16399,16448,16503,16555,16627,16661,16700,16745,16780,16799,16816,16905,16990,17028,17080,17118,17162,17204,17271,17327,17371,17411,17457,17513,17561,17604,17658,17704,17727,17096,17796,17803,17894,17924,17990,18024,16745,18043,18146,18206,18239,18278,18308,18335,18358,18417,18458,18509
12971,13103,13191,13272,13255,13350,13425,13504,13603,13692,13780,13827,13898,13980,13990,13842,14172,14244,14322,14404,14477,14551,14626,14694,14767,14832,14893,14971,15043,15102,15164,13862,15313,15369,15426,15492,15541,15531,15610,15709,15791,15848,15885,15931,15989,16051,16087,16131,16179,16172,16263,16329,16400,16447,16506,16560,16631,16653,16691,16741,16776,16792,16823,16896,16983,17032,17083,17124,17165,17207,17265,17325,17376,17413,17458,17516,17563,17607,17660,17698,17718,16827,17798,17799,17896,17916,17988,18017,16475,18035,18150,18213,18237,18280,18312,18341,18362,18421,18464,18502
12963,13108,13195,13264,13248,13345,13425,13507,13596,13688,13784,13830,13904,13973,13996,14052,14164,14249,14314,14397,14468,14555,14628,14688,14770,14824,14884,14964,15044,15105,15160,13557,15305,15361,15431,15484,15541,15536,15602,15702,15788,15850,15879,15940,15998,16038,16084,16135,16170,16177,16261,16333,16393,16450,16501,16562,16626,16653,16696,16746,16775,16799,16822,16903,16986,17037,17086,17116,17162,17207,17268,17327,17381,17407,17452,17507,17555,17611,17664,17701,17725,16556,17790,17800,17897,17925,17990,18023,18041,18038,18142,18204,18240,18278,18304,18338,18366,18412,18465,18506
12970,13103,13191,13269,13253,13358,13430,13511,13601,13713,13788,13824,13897,13978,13990,14045,14173,14242,14320,14401,14473,14546,14630,14691,14762,14829,14879,14967,15037,15107,15164,15238,15309,15367,15423,15488,15543,15540,15606,15708,15778,15843,15883,15931,15995,16034,16087,16139,16176,16183,16263,16326,16397,16454,16507,16567,16628,16656,16689,16740,16778,16801,16813,16906,16990,17029,17077,17121,17165,17212,17269,17330,17373,17409,17455,17514,17561,17601,17658,17704,17716,16282,17791,17800,17889,17917,17983,18015,18034,18050,18150,18208,18241,18280,18307,18340,18364,18417,18465,18511
12975,13108,13184,13264,13250,13358,13421,13504,13456,13705,13779,13828,13902,13982,13995,14050,14164,14248,14324,14405,14478,14553,14623,14684,14766,14822,14874,14958,15042,15103,15166,15239,15302,15371,15427,15493,15539,15534,15602,15713,15787,15848,15888,15936,15995,16053,16083,16142,16180,16185,16259,16343,16391,16455,16510,16560,16627,16650,16694,16745,16783,16806,16820,16908,16981,17034,17082,17120,17169,17213,17273,17323,17366,17410,17457,17518,17563,17607,17661,17696,17720,16009,17781,17799,17892,17927,17988,18028,18044,18039,18146,18205,18239,18275,18301,18335,18367,18415,18459,18507
12965,13110,13193,13266,13255,13349,13430,13509,13602,13710,13773,13821,13907,13982,14000,14042,14170,14251,14327,14409,14471,14552,14626,14692,14770,14827,14889,14962,15046,15105,15170,15240,15307,15365,15428,15484,15541,15537,15601,15706,15791,15852,15637,15943,16000,16048,16075,16135,16171,16179,16263,16334,16398,16448,16502,16565,16628,16652,16688,16739,16777,16802,16812,16904,16986,17039,17086,17124,17167,17215,17264,17323,17381,17413,17460,17509,17553,17598,17653,17702,17725,15737,17786,17801,17893,17930,17743,18022,18035,18041,18150,18208,18231,18277,18308,18338,18358,18417,18465,18513
12971,13102,13183,13268,13139,13355,13426,13512,13598,13710,13778,13827,13901,13974,13992,14036,14174,14254,14323,14401,14473,14552,14619,14695,14770,14830,14881,14960,15040,15100,15170,15232,15299,15369,15431,15490,15546,15535,15601,15710,15796,15843,15889,15940,15991,16045,16081,16137,16136,16180,16268,16339,16402,16451,16507,16568,16628,16654,16693,16742,16780,16796,16815,16904,16989,17029,17077,17124,17161,17210,17269,17318,17376,17408,17458,17513,17560,17605,17661,17705,17728,15467,17765,17793,17897,17936,17992,18026,18041,18031,18152,18213,18234,18274,18310,18334,18363,18409,18456,18505
12968,13107,13189,13261,13258,13358,13430,13505,13601,13714,13758,13831,13905,13979,13996,14055,14167,14246,14328,14403,14478,14555,14625,14687,14764,14828,14885,14964,15042,15104,15163,15234,15303,15372,15429,15493,15538,15527,15602,15706,15795,15849,15880,15942,15995,16052,16073,16129,16138,16184,16265,16342,16403,16450,16498,16564,16631,16648,16699,16745,16777,16800,16810,16908,16987,17035,17085,17116,17165,17210,17262,17320,17379,17414,17450,17506,17558,17608,17653,17697,17729,15196,17770,17797,17888,17940,17991,18028,18033,18024,18145,18206,18239,18267,18308,18339,18372,18417,18462,18512
12974,13110,13195,13266,13262,13358,13431,13513,13595,13706,13777,13835,13902,13972,14003,14058,14173,14250,14324,14397,14474,14548,14628,14691,14767,14831,14880,14966,15033,15097,15162,15237,15307,15369,15429,15485,15542,15531,15593,15710,15785,15852,15887,15944,16002,16050,16080,16132,16143,16181,16269,16344,16397,16452,16503,16569,16632,16651,16698,16738,16778,16804,16817,16900,16990,17035,17076,17122,17169,17207,17268,17326,17380,17404,17455,17512,17559,17606,17662,17698,17720,17750,17763,17801,17892,17942,17994,18025,18027,18037,18149,18213,18241,18270,18300,18336,18364,18419,18454,18505
12979,13105,13187,13265,13254,13363,13297,13511,13599,13710,13782,13838,13895,13977,14005,14052,14167,14253,14327,14399,14479,14552,14622,14683,14760,14834,14885,14969,15038,15104,15168,15239,15300,15370,15424,15491,15547,15535,15598,15701,15760,15853,15880,15947,15994,16041,16082,16136,16135,16183,16272,16341,16397,16446,16508,16571,16629,16651,16698,16742,16775,16796,16820,16907,16988,17038,17081,17119,17161,17208,17260,17320,17372,17408,17458,17515,17551,17609,17666,17701,17719,17753,17765,17792,17898,17934,17986,18026,18027,18030,18145,18213,18239,18275,18305,18338,18368,18414,18468,18509
12972,13108,13182,13264,13261,13359,13434,13515,13603,13716,13774,13829,13900,13968,14003,14042,14173,14247,14327,14393,14479,14557,14622,14688,14533,14828,14888,14959,15040,15107,15171,15231,15304,15361,15428,15485,15546,15526,15602,15709,15778,15847,15892,15946,15998,16035,16087,16129,16137,16187,16275,16344,16401,16437,16510,16575,16620,16641,16698,16736,16778,16800,16822,16899,16991,17030,17086,17122,17168,17212,17265,17317,17381,17411,17461,17510,17555,17601,17660,17694,17731,17746,17758,17806,17900,17806,17992,18019,18035,18038,18148,18204,18241,18270,18302,18332,18369,18418,18466,18515
12977,13101,13194,13267,13263,13373,13437,13507,13606,13714,13776,13834,13904,13973,13995,14035,14164,14252,14328,14110,14471,14548,14626,14682,14756,14832,14881,14964,15032,15100,15173,15236,15296,15364,15432,15489,15549,15532,15597,15713,15793,15850,15890,15937,15989,16043,16077,16133,16141,16190,16279,16336,16394,16165,16502,16568,16626,16649,16700,16740,16769,16794,16821,16905,16982,17034,17078,17124,17166,17209,17259,17323,17372,17403,17464,17512,17561,17606,17666,17697,17732,17751,17754,17803,17892,17934,17995,18023,18043,18050,18142,18208,18243,18275,18304,18336,18367,18422,18468,18507
12971,13104,13185,13266,13298,13376,13431,13512,13605,13710,13758,13827,13895,13967,13999,14054,14171,14255,14319,14399,14476,14553,14630,14686,14761,14824,14883,14963,15037,15103,15165,15228,15300,15358,15426,15482,15541,15529,15608,15711,15781,15855,15894,15942,15992,16049,16082,16134,16133,16181,16270,16341,16398,15894,16506,16570,16617,16652,16696,16739,16779,16798,16821,16899,16987,17037,17084,17117,17158,17212,17260,17314,17372,17411,17456,17506,17553,17601,17668,17690,17723,17745,17756,17805,17897,17942,17989,18027,18033,18051,18145,18213,18242,18268,18053,18340,18370,18413,18460,18511
12977,13107,13188,13260,13288,13379,13436,13517,13599,13716,13770,13833,13890,13962,14004,14047,14166,14247,14324,14392,14470,14556,14621,14691,14755,14828,14877,14966,15041,15107,15169,15234,15304,15363,15420,15488,15546,15532,15606,15703,15787,15845,15891,15944,15998,16041,16073,16131,16134,16186,16276,16347,16390,15622,16505,16574,16621,16654,16697,16742,16775,16805,16813,16905,16988,17034,17082,17122,17167,17215,17264,17320,17376,17407,17448,17508,17561,17604,17670,17693,17728,17753,17747,17809,17902,17946,17993,18019,18035,18041,18141,18205,18242,18272,18307,18342,18360,18417,18464,18518
12970,13097,13179,13263,13286,13372,13440,13520,13602,13719,13766,13837,13896,13959,14007,14045,14174,14251,14318,14398,14474,14558,14616,14686,14760,14819,14882,14967,15034,15101,15172,15235,15300,15365,15428,15491,15550,15536,15606,15707,15777,15852,15894,15946,16000,16043,16082,16133,16138,16185,16279,16343,16398,15350,16506,16568,16613,16646,16692,16745,16779,16801,16817,16900,16988,17037,17083,17125,17169,17215,17267,17322,17378,17408,17454,17513,17564,17609,17671,17696,17729,17749,17753,17800,17895,17952,17997,18024,18041,18050,18146,18210,18244,18275,18298,18342,18369,18422,18466,18519
12974,13101,13184,13265,13292,13377,13442,13523,13604,13720,13771,13830,13900,13964,13992,14036,14168,14255,14323,14400,14478,14557,14621,14691,14757,14824,14885,14962,15038,15104,15172,15227,15306,15358,15429,15484,15543,15534,15606,15713,15797,15854,15896,15941,16001,16035,16084,16129,16130,16188,16282,16346,16398,15078,16510,16571,16614,16651,16700,16746,16769,16802,16819,16905,16988,17028,17070,17118,17166,17210,17269,17324,17370,17412,17458,17516,17561,17610,17660,17691,17729,17751,17755,17805,17899,17951,17996,18027,18030,18045,18137,18202,18245,18267,18303,18337,18371,18422,18461,18511
12979,13104,13176,13268,13283,13371,13439,13515,13609,13708,13767,13834,13904,13959,13998,14043,14164,14247,14327,14403,14469,14559,14615,14695,14763,14828,14878,14964,15043,15108,15172,15232,15305,15363,15435,15488,15540,15530,15611,15704,15791,15849,15898,15943,15995,16043,16087,16133,16135,16196,16278,16353,16401,14803,16505,16570,16621,16644,16690,16741,16776,16810,16821,16896,16981,17036,16797,17124,17157,17214,17262,17314,17374,17407,17450,17505,17563,17607,17665,17696,17725,17752,17749,17818,17903,17955,17997,18018,18034,18041,18145,18206,18236,18271,18306,18337,18374,18419,18464,18515
12980,13102,13179,13260,13290,13375,13440,13521,13599,13724,13770,13826,13907,13952,13988,14047,14167,14251,14322,14396,14475,14552,14622,14698,14767,14830,14883,14961,15048,15100,15172,15235,15308,15367,15429,15487,15548,15534,15579,15708,15795,15851,15890,15947,16000,16038,16090,16124,16129,16198,16270,16344,16398,14530,16508,16575,16613,16648,16700,16748,16778,16801,16812,16903,16985,17031,16528,17119,17165,17207,17265,17319,17373,17408,17457,17511,17553,17608,17658,17699,17722,17745,17754,17808,17907,17955,17991,18023,18031,18044,18141,18200,18240,18275,18308,18338,18366,18416,18465,18506
12972,13106,13179,13264,13279,13380,13436,13521,13606,13717,13768,13831,13911,13950,13993,14054,14160,14256,14328,14400,14467,14555,14626,14695,14760,14825,14882,14960,15040,15104,15165,15237,15300,15359,15431,15484,15540,15527,15604,15710,15788,15844,15896,15939,16004,16041,16081,16125,16133,16188,16276,16348,16397,16456,16510,16578,16617,16648,16692,16739,16775,16807,16818,16899,16990,17025,16308,17125,17161,17210,17272,17324,17376,17412,17451,17502,17233,17606,17662,17689,17724,17752,17757,17816,17902,17958,17996,18018,18035,18038,18142,18203,18245,18275,18302,18334,18369,18421,18459,18513
12977,13098,13172,13268,13294,13380,13433,13519,13609,13721,13770,13836,13915,13955,13986,14034,14160,14248,14320,14403,14485,14553,14618,14693,14765,14828,14884,14963,15043,15098,15171,15236,15303,15365,15425,15475,15544,15543,15606,15715,15792,15853,15901,15945,15996,16040,15888,16128,16136,16195,16279,16352,16391,16450,16503,16569,16610,16640,16698,16744,16778,16810,16809,16902,16991,17032,16035,17122,17167,17213,17262,17315,17370,17415,17455,17508,16961,17610,17664,17681,17724,17743,17748,17819,17906,17952,17999,18023,18039,18052,18144,18205,18242,18276,18306,18342,18372,18414,18463,18514
12927,13103,13176,13262,13298,13383,13444,13523,13604,13715,13762,13840,13918,13957,13993,14039,14163,14252,14324,14407,14476,14555,14614,14694,14763,14820,14888,14966,15046,15102,15175,15227,15306,15357,15431,15482,15549,15537,15601,15705,15786,15854,15903,15949,16001,16034,16087,16121,16128,16197,16283,16342,16398,16453,16509,16575,16614,16645,16700,16745,16780,16803,16816,16905,16990,17035,15763,17125,17170,17213,17268,17318,17375,17407,17457,17514,16687,17601,17655,17686,17726,17749,17751,17828,17907,17955,17992,18026,18043,18054,18136,18207,18243,18265,18297,18332,18374,18419,18463,18506
12981,13106,13170,13264,13303,13376,13446,13526,13609,13722,13767,13832,13913,13947,13987,14044,14165,14255,14322,14400,14480,14547,14618,14686,14769,14824,14879,14961,15040,15106,15176,15233,15302,15362,15423,15489,15540,15538,15606,15712,15790,15851,15894,15952,16000,16041,16089,16126,16134,16204,16286,16349,16389,16444,16500,16578,16609,16639,16700,16745,16779,16806,16812,16908,16990,17027,17086,17127,17163,17209,17263,17318,17374,17411,17451,17507,16415,17606,17645,17689,17728,17740,17751,17824,17907,17960,17997,18020,18038,18047,18141,18199,18247,18270,18303,18338,18377,18424,18465,18512
12974,13107,13178,13254,13304,13382,13443,13519,13604,13725,13771,13838,13918,13951,13995,14049,14157,14254,14316,14165,14482,14552,14621,14690,14762,14829,14884,14965,15044,15107,15174,15232,15303,15363,15433,15483,15546,15533,15603,15702,15795,15852,15899,15954,15999,16033,16087,16121,16126,16206,16278,16351,16395,16451,16505,16576,16614,16644,16701,16743,16785,16798,16814,16900,16983,17032,17088,17119,17167,17213,17267,17320,17366,17405,17454,17511,16145,17598,17650,17687,17721,17750,17755,17840,17907,17965,18002,18023,18034,18040,18133,18204,18244,18274,18300,18331,18368,18417,18463,18508
